ad_id,advertiser,country,start_date,status,collected_at,source,platform,target_age,target_gender,duration_days,impressions,clicks,ctr_pct,conversions,cr_pct,spent_kzt,cpc_kzt,cac_kzt,revenue_kzt,roas,budget_kzt
3159549780869145,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,45,814413,4951,0.608,116,2.357,498169.62,100.62,4294.57,3085832,6.19,1240384
1414658469453215,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Женщины,46,1462841,20245,1.384,445,2.202,2039076.4,100.72,4582.19,15797500,7.75,1297033
4000563680186000,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Женщины,88,1871854,31971,1.708,498,1.56,5162037.66,161.46,10365.54,6321612,1.22,2307723
1004555394717065,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Мужчины,54,290114,2503,0.863,45,1.819,330796.48,132.16,7351.03,2011365,6.08,1126308
1664184784300945,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Женщины,17,1741416,27200,1.562,393,1.445,2676208.0,98.39,6809.69,17310471,6.47,2454512
927376775005334,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,32,1193147,8280,0.694,206,2.492,700405.2,84.59,3400.03,7854162,11.21,1717435
975743493469767,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Мужчины,69,1101235,10946,0.994,243,2.225,1394958.24,127.44,5740.57,10501731,7.53,890118
853615147262686,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",18-24,Мужчины,66,1086358,12427,1.144,250,2.015,1541072.27,124.01,6164.29,10405250,6.75,433353
808321975514627,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Все,51,1574065,24870,1.58,281,1.131,2445467.1,98.33,8702.73,9207527,3.77,1267270
1052599476981770,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Мужчины,89,1000005,17830,1.783,309,1.736,1321737.9,74.13,4277.47,4287375,3.24,489487
909756815215158,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Все,76,1911628,31427,1.644,359,1.144,3742012.89,119.07,10423.43,17365189,4.64,2081301
930828593263158,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,35-44,Мужчины,7,834303,14942,1.791,345,2.31,2073202.5,138.75,6009.28,6759930,3.26,948572
1661210261734129,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Женщины,26,805400,8931,1.109,129,1.446,1581144.24,177.04,12256.93,3571365,2.26,2483569
1210332303171301,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Все,37,1394534,8911,0.639,211,2.379,1109419.5,124.5,5257.91,1271275,1.15,673304
1619018025474393,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Женщины,58,1419335,16123,1.136,175,1.088,2602735.89,161.43,14872.78,1382325,0.53,340829
2141621449634060,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Женщины,36,1637523,24644,1.505,469,1.907,1905966.96,77.34,4063.9,11235833,5.9,1111293
1451866536233738,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Все,59,1847646,16333,0.884,357,2.188,1447430.46,88.62,4054.43,6956502,4.81,1544966
748858724157274,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Мужчины,89,905904,12238,1.351,132,1.084,1740977.88,142.26,13189.23,3639372,2.09,934561
1388033752764097,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Женщины,37,638911,6964,1.09,164,2.358,828298.16,118.94,5050.6,5909248,7.13,1946192
4085060165088986,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,78,1928351,30217,1.567,526,1.743,2341515.33,77.49,4451.55,16987696,7.26,805455
1490710395767656,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Все,18,702611,6365,0.906,169,2.66,980655.55,154.07,5802.7,4954742,5.05,1218622
2031736874294994,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,82,1278712,13464,1.053,346,2.573,1997788.32,148.38,5773.95,5996526,3.0,1326009
1597388584602575,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Все,31,708276,11636,1.643,306,2.636,1273094.76,109.41,4160.44,5777586,4.54,1076144
751940157734144,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Мужчины,66,511913,5508,1.076,131,2.396,780869.16,141.77,5960.83,3923057,5.02,1057790
1724727565083607,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Мужчины,47,1861390,19209,1.032,226,1.177,2586491.85,134.65,11444.65,8083568,3.13,1297068
1020369233493703,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Женщины,77,1822117,11934,0.655,150,1.263,1178721.18,98.77,7858.14,3313500,2.81,1936148
1067671225242439,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Мужчины,70,421443,4020,0.954,67,1.684,453777.6,112.88,6772.8,1413968,3.12,1951449
751061244098156,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Мужчины,28,1355730,23860,1.76,436,1.829,3964339.0,166.15,9092.52,12242880,3.09,2249425
1722434821715157,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Все,11,1146943,19498,1.7,530,2.723,3875032.52,198.74,7311.38,20848610,5.38,971952
1006962813780824,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Мужчины,34,1332677,10194,0.765,231,2.273,1020317.46,100.09,4416.96,1293369,1.27,1929698
1585555136372487,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Женщины,69,1408286,18885,1.341,499,2.643,3614777.85,191.41,7244.04,24054794,6.65,453546
23970441742654423,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Все,9,1120269,6878,0.614,135,1.964,1127235.42,163.89,8349.89,3211380,2.85,1925278
788678737402919,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Мужчины,39,1109715,18887,1.702,254,1.345,1687742.32,89.36,6644.65,10033254,5.94,648859
1693244111700049,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Все,45,861501,9028,1.048,129,1.438,1170660.76,129.67,9074.89,2554329,2.18,531430
2114518438952794,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Женщины,17,1169098,12333,1.055,264,2.146,1626476.04,131.88,6160.89,4284984,2.63,1899860
1952091365165958,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Мужчины,36,1809273,23140,1.279,604,2.611,4549324.0,196.6,7531.99,4703952,1.03,1589449
988431586917367,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Мужчины,79,165919,1088,0.656,16,1.505,172970.24,158.98,10810.64,649408,3.75,1337055
1926707274655039,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Женщины,16,1241103,21768,1.754,539,2.477,1931692.32,88.74,3583.84,16763978,8.68,265674
632077078698505,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Женщины,56,1791409,22930,1.28,599,2.614,2765128.7,120.59,4616.24,16017260,5.79,1208613
787647557128837,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Мужчины,85,926640,6152,0.664,69,1.137,616307.36,100.18,8931.99,3081540,5.0,1650639
1173793743345510,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Все,77,1653219,22500,1.361,423,1.883,4478400.0,199.04,10587.23,11978514,2.67,324259
1508254724001576,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Мужчины,17,1307331,9190,0.703,132,1.444,996196.0,108.4,7546.94,1295844,1.3,1794140
1424564142295240,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Все,63,674122,10030,1.488,116,1.165,1172406.7,116.89,10106.95,2923432,2.49,847084
1730303541240389,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Мужчины,20,913829,6442,0.705,128,1.999,826830.7,128.35,6459.61,4062848,4.91,755774
3863672990548603,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Женщины,59,1655087,21780,1.316,368,1.693,2443280.4,112.18,6639.35,8878368,3.63,590339
727788876447623,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",45-54,Все,45,365641,4702,1.286,61,1.305,748041.18,159.09,12262.97,1380003,1.84,1218135
1059250572306927,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Женщины,53,588733,4715,0.801,88,1.872,588149.1,124.74,6683.51,883608,1.5,465361
1282632133268456,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Мужчины,57,420094,5515,1.313,68,1.244,714302.8,129.52,10504.45,370124,0.52,2279546
943954411479224,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Женщины,24,913067,10299,1.128,262,2.547,1812726.99,176.01,6918.81,11515948,6.35,1582198
935435681849183,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Все,88,382532,4494,1.175,123,2.744,878082.66,195.39,7138.88,2964300,3.38,1042432
2036662177276836,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,32,1722313,18101,1.051,299,1.657,3116268.16,172.16,10422.3,12543648,4.03,1566865
961674919742644,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Все,15,978091,17057,1.744,234,1.377,3285007.63,192.59,14038.49,5637528,1.72,312894
1291846119724853,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Мужчины,16,1391316,12382,0.89,218,1.762,1114875.28,90.04,5114.11,6475908,5.81,1470172
1153298023589049,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Женщины,11,1946710,24158,1.241,542,2.245,4581564.7,189.65,8453.07,22020376,4.81,1881098
1896431047765733,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Женщины,85,530578,3878,0.731,63,1.639,602990.22,155.49,9571.27,2986263,4.95,556440
1254387913514212,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Женщины,19,705408,12415,1.76,220,1.775,2427629.1,195.54,11034.68,1252020,0.52,1876118
1684077762790656,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Все,66,1452136,18442,1.27,332,1.802,2670032.76,144.78,8042.27,10170156,3.81,2375995
969482162153017,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Мужчины,21,1022444,18373,1.797,321,1.749,1535799.07,83.59,4784.42,3410946,2.22,1646898
4213231248989055,Kcell,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Все,63,443832,5086,1.146,82,1.627,700545.64,137.74,8543.24,934554,1.33,1638925
1598724811182348,OLX Казахстан,KZ,25 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,20,1500611,11374,0.758,389,3.423,636147.82,55.93,1635.34,18463885,29.02,779699
1627646801912985,OLX Казахстан,KZ,25 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Женщины,58,704135,9977,1.417,368,3.696,979641.63,98.19,2662.07,7431392,7.59,515854
1263652855746769,OLX Казахстан,KZ,16 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Женщины,61,1556415,18894,1.214,338,1.793,1952505.96,103.34,5776.64,14807780,7.58,1056251
925240300247947,OLX Казахстан,KZ,26 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,20,1587740,15369,0.968,505,3.29,1719176.34,111.86,3404.31,21632685,12.58,600460
1955210845098824,OLX Казахстан,KZ,26 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Мужчины,88,248980,2380,0.956,82,3.457,166409.6,69.92,2029.39,3245888,19.51,833639
1546597280453684,OLX Казахстан,KZ,16 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",55+,Женщины,29,249562,3019,1.21,103,3.414,235632.95,78.05,2287.7,4682277,19.87,1432006
804592469370759,OLX Казахстан,KZ,26 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Мужчины,54,666798,10495,1.574,216,2.063,589819.0,56.2,2730.64,3671136,6.22,327737
1627490921829106,OLX Казахстан,KZ,25 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Все,75,1215455,17927,1.475,316,1.764,1460154.15,81.45,4620.74,14740768,10.1,1027110
1747554326196904,OLX Казахстан,KZ,26 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Все,52,402374,4325,1.075,105,2.428,323899.25,74.89,3084.75,893865,2.76,1176853
24672906648977960,OLX Казахстан,KZ,25 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Мужчины,69,1187722,20903,1.76,530,2.537,1944397.06,93.02,3668.67,26432160,13.59,559214
1375209911300533,OLX Казахстан,KZ,25 мар 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Мужчины,42,74719,602,0.807,11,1.851,72607.22,120.61,6600.66,78562,1.08,500755
1655933172089611,OLX Казахстан,KZ,16 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Все,72,1196254,20515,1.715,659,3.215,2370303.1,115.54,3596.82,27036134,11.41,502759
1275439437864403,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,63,1736549,29660,1.708,787,2.655,4126595.8,139.13,5243.45,6080362,1.47,711803
1287829159988153,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",35-44,Все,64,1380848,22880,1.657,467,2.044,2662774.4,116.38,5701.87,3321304,1.25,364782
1491185496002105,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Все,51,256176,4675,1.825,88,1.892,554875.75,118.69,6305.41,3830640,6.9,1070796
1691321368955127,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",35-44,Женщины,51,443312,3905,0.881,129,3.314,477542.45,122.29,3701.88,5464440,11.44,1442162
1895710641121900,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Все,19,1486507,13660,0.919,373,2.732,994448.0,72.8,2666.08,14439576,14.52,1279879
1870459273631741,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Мужчины,48,276103,5044,1.827,82,1.632,563112.16,111.64,6867.22,1195888,2.12,731589
26619853160967193,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Женщины,88,573540,8322,1.451,186,2.238,870814.08,104.64,4681.8,1850514,2.13,448155
1506680641054033,OLX Казахстан,KZ,20 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,18-24,Женщины,81,1849867,29653,1.603,1090,3.676,2374019.18,80.06,2178.0,28829410,12.14,733481
2108613336301820,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Все,57,1472320,22452,1.525,327,1.458,1774381.56,79.03,5426.24,13087848,7.38,1111437
1501992961337438,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Женщины,79,1747162,18327,1.049,488,2.668,1318444.38,71.94,2701.73,6616304,5.02,1187492
1473445767351183,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",45-54,Все,27,1323193,10056,0.76,246,2.449,1201390.32,119.47,4883.7,3232932,2.69,251521
3617365711759833,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",18-24,Женщины,27,1454081,14002,0.963,490,3.505,1839722.78,131.39,3754.54,12143670,6.6,1047160
1249916633456538,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",25-34,Мужчины,57,789812,8103,1.026,236,2.922,876177.39,108.13,3712.62,1980748,2.26,905887
963107409428202,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Все,35,12278,198,1.615,2,1.495,12925.44,65.28,6462.72,87814,6.79,341258
1594604094951140,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Мужчины,68,1723601,27646,1.604,954,3.451,1560893.16,56.46,1636.16,13033548,8.35,166908
1439654283980807,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Женщины,24,224805,3709,1.65,82,2.219,203253.2,54.8,2478.7,2018102,9.93,337340
1668161697721194,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,25-34,Мужчины,51,1191307,9399,0.789,274,2.925,430568.19,45.81,1571.42,9272708,21.54,449584
26495358643416632,OLX Казахстан,KZ,17 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Мужчины,22,1813472,28888,1.593,1022,3.541,1896208.32,65.64,1855.39,14486850,7.64,1442005
2534937190254848,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",55+,Женщины,77,303245,3362,1.109,97,2.912,230431.48,68.54,2375.58,2062511,8.95,1050493
4559592337696978,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,55+,Женщины,45,1984005,21228,1.07,725,3.42,2347816.8,110.6,3238.37,34908025,14.87,1424215
891017463914390,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",18-24,Все,70,831561,7858,0.945,112,1.436,574262.64,73.08,5127.35,2316720,4.03,1218546
3241908285988163,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Женщины,47,158922,2431,1.53,91,3.744,231406.89,95.19,2542.93,2608424,11.27,1197700
1968863017059814,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Все,9,1442233,16946,1.175,419,2.478,1040653.86,61.41,2483.66,4099077,3.94,1032614
1250233013920593,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",45-54,Мужчины,43,1944789,19058,0.98,623,3.273,967002.92,50.74,1552.17,23799223,24.61,699842
1677007496656609,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Все,46,1135257,9161,0.807,154,1.682,880188.88,96.08,5715.51,1613612,1.83,993636
952664034052708,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,35-44,Женщины,89,829423,11587,1.397,371,3.208,1166926.77,100.71,3145.36,17654777,15.13,475849
949052974607980,OLX Казахстан,KZ,20 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",55+,Женщины,21,1785172,29437,1.649,562,1.911,1992001.79,67.67,3544.49,18812388,9.44,1067474
4325918814314391,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,25-34,Мужчины,24,1565444,17251,1.102,299,1.739,1854655.01,107.51,6202.86,1743170,0.94,265403
1610004926764636,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",18-24,Все,23,1652042,22798,1.38,444,1.948,2807345.72,123.14,6322.85,13040280,4.65,877093
1523647719180581,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Мужчины,87,580384,10150,1.749,198,1.957,961915.5,94.77,4858.16,8472618,8.81,852569
1502549404822682,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Женщины,39,1057758,12354,1.168,212,1.717,1564510.56,126.64,7379.77,3245508,2.07,1221187
2132880010897095,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Мужчины,38,1077083,10738,0.997,370,3.447,485787.12,45.24,1312.94,2147850,4.42,391872
1851867592167007,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",25-34,Мужчины,90,385308,7305,1.896,251,3.444,974925.3,133.46,3884.16,10349232,10.62,953166
1303335255089963,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,55+,Женщины,54,1520553,18870,1.241,634,3.365,1422609.3,75.39,2243.86,26917104,18.92,670645
2526800487775039,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Мужчины,15,1696819,15831,0.933,224,1.415,1488114.0,94.0,6643.37,7005600,4.71,260461
1661705545257496,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",25-34,Мужчины,45,967866,7859,0.812,141,1.802,359627.84,45.76,2550.55,5914809,16.45,836399
974570211769821,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Мужчины,38,1044652,15345,1.469,497,3.24,2145077.55,139.79,4316.05,20287043,9.46,922325
1185616000208213,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Facebook,45-54,Женщины,49,736503,7387,1.003,224,3.034,778663.67,105.41,3476.18,1260672,1.62,200143
1533302108514723,OLX Казахстан,KZ,,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram",18-24,Все,25,1121101,9361,0.835,219,2.35,1295562.4,138.4,5915.81,1954575,1.51,794896
917209981302414,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Instagram,Messenger",18-24,Женщины,17,1100014,23716,2.156,773,3.26,3995671.68,168.48,5169.04,27089785,6.78,685433
1738044847605799,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Мужчины,23,837014,14999,1.792,375,2.506,1563195.78,104.22,4168.52,12565125,8.04,479998
26472891028996646,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Все,47,1689434,22655,1.341,705,3.113,3730372.3,164.66,5291.31,18598605,4.99,1984495
1604948370718004,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,45-54,Мужчины,20,295447,6561,2.221,166,2.545,1562764.59,238.19,9414.24,2520544,1.61,356630
920516597562041,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),"Facebook,Instagram,Messenger",35-44,Все,46,1133915,16657,1.469,495,2.972,2632971.99,158.07,5319.14,17134920,6.51,858575
1579176963361311,Air Astana,KZ,3 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,35-44,Все,12,1448761,16240,1.121,458,2.821,2400272.0,147.8,5240.77,20398404,8.5,389626
770347389372321,Air Astana,KZ,8 апр 2026,active,2026-04-20,Meta Ads Library KZ (реальные ID + рыночные метрики),Instagram,18-24,Мужчины,40,756046,14334,1.896,188,1.313,2369266.86,165.29,12602.48,4621792,1.95,391287
